14.4,-10.2,-53.4
14.4,-10.2,-53.4
14.4,-10.2,-53.4
14.4,-10.2,-53.4
13.8,-2.4,-55.8
13.8,-2.4,-55.8
13.8,-2.4,-55.8
13.8,-2.4,-55.8
13.8,-2.4,-55.8
15.6,-6,-59.4
15.6,-6,-59.4
15.6,-6,-59.4
15.6,-6,-59.4
15.6,-6,-59.4
18,-1.2,-57.6
18,-1.2,-57.6
18,-1.2,-57.6
18,-1.2,-57.6
18,-1.2,-57.6
20.4,-6.6,-57.6
20.4,-6.6,-57.6
20.4,-6.6,-57.6
20.4,-6.6,-57.6
20.4,-6.6,-57.6
22.2,-0.6,-56.4
22.2,-0.6,-56.4
22.2,-0.6,-56.4
22.2,-0.6,-56.4
22.2,-0.6,-56.4
21.6,-7.8,-54.6
21.6,-7.8,-54.6
21.6,-7.8,-54.6
21.6,-7.8,-54.6
21.6,-7.8,-54.6
17.4,-3.6,-51.6
17.4,-3.6,-51.6
17.4,-3.6,-51.6
17.4,-3.6,-51.6
17.4,-3.6,-51.6
15.6,-11.4,-50.4
15.6,-11.4,-50.4
15.6,-11.4,-50.4
15.6,-11.4,-50.4
15.6,-11.4,-50.4
10.2,-7.8,-48
10.2,-7.8,-48
10.2,-7.8,-48
10.2,-7.8,-48
10.2,-7.8,-48
9,-14.4,-48.6
9,-14.4,-48.6
9,-14.4,-48.6
9,-14.4,-48.6
9,-14.4,-48.6
5.4,-14.4,-45
5.4,-14.4,-45
5.4,-14.4,-45
5.4,-14.4,-45
5.4,-14.4,-45
9,-19.2,-46.2
9,-19.2,-46.2
9,-19.2,-46.2
9,-19.2,-46.2
9,-19.2,-46.2
9,-10.8,-43.2
9,-10.8,-43.2
9,-10.8,-43.2
9,-10.8,-43.2
9,-10.8,-43.2
17.4,-11.4,-49.8
17.4,-11.4,-49.8
17.4,-11.4,-49.8
17.4,-11.4,-49.8
17.4,-11.4,-49.8
24.6,-6,-47.4
24.6,-6,-47.4
24.6,-6,-47.4
24.6,-6,-47.4
24.6,-6,-47.4
28.8,-10.8,-46.8
28.8,-10.8,-46.8
28.8,-10.8,-46.8
28.8,-10.8,-46.8
28.8,-10.8,-46.8
34.8,-9,-42
34.8,-9,-42
34.8,-9,-42
34.8,-9,-42
34.8,-9,-42
33,-13.2,-43.2
33,-13.2,-43.2
33,-13.2,-43.2
33,-13.2,-43.2
33,-13.2,-43.2
30,-11.4,-41.4
30,-11.4,-41.4
30,-11.4,-41.4
30,-11.4,-41.4
30,-11.4,-41.4
21,-11.4,-46.2
21,-11.4,-46.2
21,-11.4,-46.2
21,-11.4,-46.2
21,-11.4,-46.2
16.2,-9.6,-40.8
16.2,-9.6,-40.8
16.2,-9.6,-40.8
16.2,-9.6,-40.8
16.2,-9.6,-40.8
14.4,-18,-43.8
14.4,-18,-43.8
14.4,-18,-43.8
14.4,-18,-43.8
14.4,-18,-43.8
13.2,-11.4,-38.4
13.2,-11.4,-38.4
13.2,-11.4,-38.4
13.2,-11.4,-38.4
13.2,-11.4,-38.4
19.8,-13.2,-45.6
19.8,-13.2,-45.6
19.8,-13.2,-45.6
19.8,-13.2,-45.6
19.8,-13.2,-45.6
27,-7.2,-43.2
27,-7.2,-43.2
27,-7.2,-43.2
27,-7.2,-43.2
27,-7.2,-43.2
33,-10.8,-45.6
33,-10.8,-45.6
33,-10.8,-45.6
33,-10.8,-45.6
33,-10.8,-45.6
34.8,-9.6,-41.4
34.8,-9.6,-41.4
34.8,-9.6,-41.4
34.8,-9.6,-41.4
34.8,-9.6,-41.4
28.2,-13.2,-42.6
28.2,-13.2,-42.6
28.2,-13.2,-42.6
28.2,-13.2,-42.6
28.2,-13.2,-42.6
25.8,-10.2,-39
25.8,-10.2,-39
25.8,-10.2,-39
25.8,-10.2,-39
25.8,-10.2,-39
23.4,-13.2,-42.6
23.4,-13.2,-42.6
23.4,-13.2,-42.6
23.4,-13.2,-42.6
23.4,-13.2,-42.6
28.2,-10.2,-40.8
28.2,-10.2,-40.8
28.2,-10.2,-40.8
28.2,-10.2,-40.8
28.2,-10.2,-40.8
28.2,-12.6,-45
28.2,-12.6,-45
28.2,-12.6,-45
28.2,-12.6,-45
28.2,-12.6,-45
27.6,-9,-42
27.6,-9,-42
27.6,-9,-42
27.6,-9,-42
27.6,-9,-42
22.8,-12,-45
22.8,-12,-45
22.8,-12,-45
22.8,-12,-45
22.8,-12,-45
19.2,-7.8,-43.8
19.2,-7.8,-43.8
19.2,-7.8,-43.8
19.2,-7.8,-43.8
19.2,-7.8,-43.8
17.4,-13.8,-43.2
17.4,-13.8,-43.2
17.4,-13.8,-43.2
17.4,-13.8,-43.2
17.4,-13.8,-43.2
22.2,-14.4,-36.6
22.2,-14.4,-36.6
22.2,-14.4,-36.6
22.2,-14.4,-36.6
22.2,-14.4,-36.6
35.4,-23.4,-35.4
35.4,-23.4,-35.4
35.4,-23.4,-35.4
35.4,-23.4,-35.4
35.4,-23.4,-35.4
50.4,-30,-36
50.4,-30,-36
50.4,-30,-36
50.4,-30,-36
50.4,-30,-36
53.4,-34.8,-42
53.4,-34.8,-42
53.4,-34.8,-42
53.4,-34.8,-42
53.4,-34.8,-42
51.6,-39,-37.2
51.6,-39,-37.2
51.6,-39,-37.2
51.6,-39,-37.2
51.6,-39,-37.2
54,-40.8,-40.2
54,-40.8,-40.2
54,-40.8,-40.2
54,-40.8,-40.2
54,-40.8,-40.2
55.2,-42,-40.2
55.2,-42,-40.2
55.2,-42,-40.2
55.2,-42,-40.2
55.2,-42,-40.2
57.6,-42,-45
57.6,-42,-45
57.6,-42,-45
57.6,-42,-45
57.6,-42,-45
58.8,-38.4,-49.2
58.8,-38.4,-49.2
58.8,-38.4,-49.2
58.8,-38.4,-49.2
