global time,time(in ms),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,QuatX,QuatY,QuatZ,QuatW
17/07/11 05:06:34:660,34805,-0.7519531,0.033691406,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22705078,0.8671875
17/07/11 05:06:34:666,34811,-0.7519531,0.033691406,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22705078,0.8671875
17/07/11 05:06:34:672,34817,-0.7519531,0.033691406,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22705078,0.8671875
17/07/11 05:06:34:677,34822,-0.7519531,0.033691406,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22705078,0.8671875
17/07/11 05:06:34:682,34827,-0.7519531,0.033691406,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22705078,0.8671875
17/07/11 05:06:34:687,34832,-0.7519531,0.033691406,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22705078,0.8671875
17/07/11 05:06:34:695,34840,-0.7519531,0.033691406,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22705078,0.8671875
17/07/11 05:06:34:704,34849,-0.7519531,0.033691406,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22705078,0.8671875
17/07/11 05:06:34:710,34855,-0.7519531,0.033691406,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22705078,0.8671875
17/07/11 05:06:34:716,34861,-0.7519531,0.033691406,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22705078,0.8671875
17/07/11 05:06:34:721,34866,-0.7519531,0.033691406,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22705078,0.8671875
17/07/11 05:06:34:726,34871,-0.7519531,0.033691406,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22705078,0.8671875
17/07/11 05:06:34:731,34876,-0.76000977,0.032714844,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13134766,0.42236328,-0.22753906,0.8671875
17/07/11 05:06:34:737,34882,-0.76000977,0.032714844,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13134766,0.42236328,-0.22753906,0.8671875
17/07/11 05:06:34:742,34887,-0.76000977,0.032714844,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13134766,0.42236328,-0.22753906,0.8671875
17/07/11 05:06:34:747,34892,-0.76000977,0.032714844,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13134766,0.42236328,-0.22753906,0.8671875
17/07/11 05:06:34:752,34897,-0.76000977,0.032714844,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13134766,0.42236328,-0.22753906,0.8671875
17/07/11 05:06:34:759,34904,-0.76000977,0.032714844,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13134766,0.42236328,-0.22753906,0.8671875
17/07/11 05:06:34:764,34909,-0.76000977,0.032714844,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13134766,0.42236328,-0.22753906,0.8671875
17/07/11 05:06:34:769,34914,-0.76000977,0.032714844,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13134766,0.42236328,-0.22753906,0.8671875
17/07/11 05:06:34:774,34919,-0.76000977,0.032714844,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13134766,0.42236328,-0.22753906,0.8671875
17/07/11 05:06:34:779,34924,-0.76000977,0.032714844,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13134766,0.42236328,-0.22753906,0.8671875
17/07/11 05:06:34:785,34930,-0.76000977,0.032714844,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13134766,0.42236328,-0.22753906,0.8671875
17/07/11 05:06:34:790,34935,-0.76000977,0.032714844,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13134766,0.42236328,-0.22753906,0.8671875
17/07/11 05:06:34:796,34941,-0.76000977,0.032714844,0.5800781,-0.03511943,-0.04576168,0.0053211255,0.13134766,0.42236328,-0.22753906,0.8671875
17/07/11 05:06:34:801,34946,-0.7597656,0.03540039,0.576416,-0.034055203,-0.046825904,0.0063853506,0.13183594,0.42333984,-0.22705078,0.8666992
