Trial01
Date:,2017/07/11
Time:,16:52:01
Type:,
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,A,,,B,,,C,,,*1,,,*2
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4527,-360.693970,308.163757,966.615173,-361.211975,206.624802,964.278931,-292.265961,256.819489,986.500183,,,,,,
4528,-360.462067,308.156952,966.867737,-360.996735,206.636017,964.534302,-291.944092,256.817841,986.447144,,,,,,
4529,-360.226898,308.150543,967.120544,-360.779236,206.646866,964.791504,-291.620728,256.815765,986.392944,,,,,,
4530,-359.988495,308.144470,967.373779,-360.559448,206.656647,965.050964,-291.295685,256.813354,986.337280,,,,,,
4531,-359.746826,308.138702,967.627563,-360.337280,206.664856,965.312988,-290.968842,256.810608,986.280029,,,,,,
4532,-359.502014,308.133209,967.881897,-360.112610,206.671234,965.577576,-290.640106,256.807526,986.220886,,,,,,
4533,-359.254211,308.127991,968.136841,-359.885254,206.675735,965.844604,-290.309448,256.804047,986.159729,,,,,,
4534,-359.003571,308.123077,968.392334,-359.655182,206.678482,966.113770,-289.976959,256.800171,986.096558,,,,,,
4535,-358.750305,308.118469,968.648315,-359.422485,206.679657,966.384827,-289.642761,256.795959,986.031372,,,,,,
4536,-358.494690,308.114471,968.904419,-359.187378,206.679413,966.657349,-289.307129,256.791382,985.964172,,,,,,
4537,-358.237030,308.111389,969.160278,-358.950073,206.677811,966.930969,-288.970367,256.786407,985.895081,,,,,,
4538,-357.977600,308.109467,969.415588,-358.711029,206.674881,967.205383,-288.632935,256.781006,985.824097,,,,,,
4539,-357.716705,308.108795,969.669861,-358.470581,206.670761,967.480103,-288.295319,256.775238,985.751343,,,,,,
4540,-357.454620,308.109192,969.922913,-358.228973,206.665695,967.754395,-287.958069,256.769318,985.676880,,,,,,
4541,-357.191559,308.110352,970.174438,-357.986420,206.660065,968.027588,-287.621735,256.763580,985.600647,,,,,,
4542,-356.927734,308.112000,970.424316,-357.742950,206.654327,968.298950,-287.286713,256.758087,985.522949,,,,,,
4543,-356.663300,308.113953,970.672363,-357.498718,206.648895,968.567871,-286.953247,256.752808,985.443848,,,,,,
4544,-356.398407,308.116058,970.918518,-357.253876,206.644058,968.833862,-286.621521,256.747589,985.363525,,,,,,
4545,-356.133240,308.118225,971.162659,-357.008667,206.639969,969.096802,-286.291718,256.742249,985.282104,,,,,,
4546,-355.867828,308.120300,971.404846,-356.763367,206.636703,969.356445,-285.963898,256.736633,985.199585,,,,,,
4547,-355.602142,308.122131,971.645264,-356.518066,206.634308,969.612915,-285.638092,256.730652,985.116211,,,,,,
4548,-355.336243,308.123627,971.884155,-356.272888,206.632858,969.866028,-285.314240,256.724304,985.031921,,,,,,
4549,-355.070129,308.124847,972.121826,-356.027649,206.632538,970.115845,-284.992157,256.717682,984.946838,,,,,,
4550,-354.803955,308.125946,972.358704,-355.782166,206.633560,970.362427,-284.671661,256.710876,984.860962,,,,,,
4551,-354.537628,308.126953,972.595093,-355.536041,206.636017,970.605896,-284.352570,256.704163,984.774231,,,,,,
4552,-354.271088,308.127869,972.831482,-355.288849,206.639847,970.846680,-284.034637,256.697815,984.686401,,,,,,
4553,-354.004028,308.128510,973.067993,-355.040283,206.644791,971.085266,-283.717560,256.692047,984.597046,,,,,,
4554,-353.736115,308.128723,973.304993,-354.789917,206.650436,971.322144,-283.400848,256.686829,984.505798,,,,,,
4555,-353.467010,308.128265,973.542664,-354.537384,206.656357,971.557922,-283.083923,256.682129,984.412354,,,,,,
4556,-353.196350,308.126892,973.781250,-354.282288,206.662170,971.793091,-282.766083,256.677734,984.316406,,,,,,
4557,-352.923828,308.124420,974.020935,-354.024231,206.667648,972.027954,-282.446838,256.673462,984.217590,,,,,,
4558,-352.649078,308.120636,974.261963,-353.762756,206.672699,972.262817,-282.125732,256.669098,984.115784,,,,,,
4559,-352.371765,308.115356,974.504395,-353.497589,206.677353,972.497986,-281.802521,256.664459,984.010864,,,,,,
4560,-352.091522,308.108673,974.748291,-353.228546,206.681656,972.733704,-281.477020,256.659424,983.902710,,,,,,
4561,-351.808014,308.100830,974.993530,-352.955536,206.685623,972.970093,-281.149078,256.653992,983.791199,,,,,,
4562,-351.520966,308.092316,975.239685,-352.678558,206.689148,973.207214,-280.818695,256.648285,983.676514,,,,,,
4563,-351.230225,308.083801,975.486206,-352.397705,206.692078,973.445313,-280.485931,256.642609,983.558655,,,,,,
4564,-350.935822,308.075867,975.732605,-352.113068,206.694214,973.684265,-280.151031,256.637085,983.437988,,,,,,
4565,-350.637817,308.068848,975.978516,-351.824677,206.695435,973.924072,-279.814240,256.631714,983.314697,,,,,,
4566,-350.336334,308.062683,976.223938,-351.532532,206.695740,974.164490,-279.475677,256.626373,983.189026,,,,,,
4567,-350.031525,308.057312,976.468811,-351.236786,206.695221,974.405396,-279.135559,256.620850,983.061157,,,,,,
4568,-349.723541,308.052429,976.713257,-350.937561,206.693970,974.646545,-278.793884,256.614990,982.931091,,,,,,
4569,-349.412476,308.047974,976.957214,-350.635162,206.692078,974.887756,-278.450775,256.608887,982.798828,,,,,,
4570,-349.098450,308.043823,977.200562,-350.329926,206.689651,975.128784,-278.106293,256.602570,982.664246,,,,,,
4571,-348.781555,308.039856,977.443115,-350.022034,206.686798,975.369385,-277.760681,256.596161,982.527283,,,,,,
4572,-348.462036,308.035980,977.684570,-349.711792,206.683701,975.609314,-277.414215,256.589752,982.387939,,,,,,
4573,-348.140015,308.032166,977.924683,-349.399414,206.680542,975.848267,-277.067261,256.583374,982.246338,,,,,,
4574,-347.815765,308.028351,978.163025,-349.085083,206.677490,976.085938,-276.720093,256.577057,982.102539,,,,,,
4575,-347.489471,308.024689,978.399292,-348.769165,206.674622,976.321960,-276.373077,256.570770,981.956787,,,,,,
4576,-347.161407,308.021210,978.633057,-348.451965,206.671936,976.556091,-276.026550,256.564453,981.809326,,,,,,
4577,-346.831909,308.018036,978.864014,-348.133850,206.669434,976.787964,-275.680847,256.558044,981.660522,,,,,,
4578,-346.501343,308.015137,979.091797,-347.815002,206.667221,977.017334,-275.336365,256.551422,981.510559,,,,,,
4579,-346.170013,308.012543,979.316406,-347.495789,206.665436,977.243896,-274.993378,256.544525,981.359558,,,,,,
4580,-345.838348,308.010315,979.537659,-347.176422,206.664230,977.467468,-274.652252,256.537231,981.207642,,,,,,
4581,-345.506653,308.008484,979.755615,-346.857269,206.663635,977.688110,-274.313202,256.529480,981.054810,,,,,,
4582,-345.175201,308.007080,979.970276,-346.538666,206.663589,977.905823,-273.976410,256.521362,980.901123,,,,,,
4583,-344.844177,308.006104,980.181763,-346.220886,206.664032,978.120728,-273.641968,256.512878,980.746521,,,,,,
4584,-344.513702,308.005463,980.390137,-345.904114,206.664978,978.332947,-273.309937,256.504120,980.591003,,,,,,
4585,-344.183777,308.005066,980.595398,-345.588348,206.666534,978.542480,-272.980316,256.495178,980.434570,,,,,,
4586,-343.854340,308.004883,980.797668,-345.273499,206.668793,978.749573,-272.653137,256.486084,980.277222,,,,,,
4587,-343.525360,308.004944,980.997009,-344.959381,206.671860,978.954224,-272.328400,256.476837,980.119019,,,,,,
4588,-343.196686,308.005310,981.193481,-344.645905,206.675674,979.156555,-272.006012,256.467468,979.959961,,,,,,
4589,-342.868195,308.006073,981.387329,-344.332794,206.680054,979.356812,-271.685883,256.458038,979.799988,,,,,,
4590,-342.539734,308.007233,981.578735,-344.019867,206.684784,979.555237,-271.367737,256.448578,979.638855,,,,,,
4591,-342.211243,308.008698,981.767761,-343.706848,206.689682,979.751831,-271.051300,256.439178,979.476379,,,,,,
4592,-341.882538,308.010376,981.954529,-343.393433,206.694687,979.946716,-270.736267,256.429810,979.312378,,,,,,
4593,-341.553436,308.012238,982.139221,-343.079346,206.699768,980.139832,-270.422333,256.420410,979.146423,,,,,,
4594,-341.223694,308.014252,982.321899,-342.764191,206.704987,980.331177,-270.109253,256.410828,978.978333,,,,,,
4595,-340.893097,308.016418,982.502502,-342.447601,206.710327,980.520386,-269.796906,256.400940,978.807861,,,,,,
4596,-340.561371,308.018616,982.680969,-342.129120,206.715820,980.707458,-269.485168,256.390747,978.634827,,,,,,
4597,-340.228333,308.020691,982.857300,-341.808411,206.721420,980.892090,-269.173920,256.380219,978.459106,,,,,,
4598,-339.893799,308.022461,983.031494,-341.485077,206.727112,981.074341,-268.863068,256.369568,978.280457,,,,,,
4599,-339.557465,308.023834,983.203613,-341.158966,206.732864,981.254211,-268.552399,256.358826,978.098694,,,,,,
4600,-339.219177,308.024841,983.373657,-340.829926,206.738602,981.431702,-268.241913,256.348145,977.913635,,,,,,
4601,-338.878754,308.025513,983.541870,-340.497894,206.744324,981.607178,-267.931549,256.337524,977.725159,,,,,,
4602,-338.536133,308.025818,983.708191,-340.162872,206.749924,981.780762,-267.621338,256.326965,977.532959,,,,,,
4603,-338.191315,308.025818,983.872681,-339.825012,206.755356,981.952759,-267.311279,256.316528,977.337036,,,,,,
4604,-337.844269,308.025635,984.035522,-339.484344,206.760529,982.123596,-267.001221,256.306244,977.137329,,,,,,
4605,-337.494995,308.025421,984.196655,-339.141144,206.765320,982.293457,-266.691071,256.296204,976.933838,,,,,,
4606,-337.143372,308.025391,984.356262,-338.795563,206.769653,982.462769,-266.380768,256.286560,976.726807,,,,,,
4607,-336.789490,308.025665,984.514343,-338.447876,206.773468,982.631653,-266.070313,256.277435,976.516541,,,,,,
4608,-336.433411,308.026276,984.670898,-338.098328,206.776794,982.800354,-265.759735,256.268951,976.303406,,,,,,
4609,-336.075378,308.027252,984.825989,-337.747314,206.779770,982.968872,-265.449188,256.261200,976.087891,,,,,,
4610,-335.715485,308.028656,984.979492,-337.395081,206.782608,983.137024,-265.138855,256.254211,975.870422,,,,,,
4611,-335.353882,308.030579,985.131226,-337.042084,206.785675,983.304626,-264.828888,256.248047,975.651367,,,,,,
4612,-334.990784,308.033112,985.281250,-336.688660,206.789383,983.471558,-264.519562,256.242706,975.431335,,,,,,
4613,-334.626373,308.036346,985.429321,-336.335175,206.794083,983.637512,-264.211121,256.238190,975.210693,,,,,,
4614,-334.260956,308.040192,985.575378,-335.982025,206.800064,983.802307,-263.903900,256.234406,974.989746,,,,,,
4615,-333.894928,308.044708,985.719360,-335.629517,206.807526,983.965881,-263.598145,256.231201,974.768860,,,,,,
4616,-333.528564,308.049866,985.861206,-335.277954,206.816559,984.127930,-263.294250,256.228363,974.548218,,,,,,
4617,-333.162048,308.055664,986.000793,-334.927551,206.827286,984.288330,-262.992432,256.225739,974.327942,,,,,,
4618,-332.795624,308.062134,986.138000,-334.578491,206.839767,984.446838,-262.692932,256.223206,974.107910,,,,,,
4619,-332.429413,308.069214,986.272827,-334.230804,206.854050,984.603210,-262.395813,256.220734,973.888184,,,,,,
4620,-332.063507,308.076782,986.405212,-333.884460,206.870026,984.757202,-262.101105,256.218323,973.668518,,,,,,
4621,-331.697998,308.084564,986.535278,-333.539368,206.887527,984.908447,-261.808716,256.216125,973.448730,,,,,,
4622,-331.332764,308.092407,986.663025,-333.195221,206.906342,985.056824,-261.518555,256.214264,973.228577,,,,,,
4623,-330.967682,308.100098,986.788635,-332.851746,206.926285,985.201965,-261.230408,256.212830,973.007751,,,,,,
4624,-330.602600,308.107483,986.912109,-332.508484,206.947113,985.343689,-260.944153,256.211945,972.785828,,,,,,
4625,-330.237366,308.114410,987.033630,-332.164948,206.968552,985.481934,-260.659637,256.211548,972.562622,,,,,,
4626,-329.871796,308.120697,987.153137,-331.820679,206.990234,985.616760,-260.376648,256.211548,972.337646,,,,,,
4627,-329.505676,308.126343,987.270752,-331.475281,207.011780,985.748230,-260.094940,256.211823,972.110657,,,,,,
4628,-329.138763,308.131287,987.386536,-331.128326,207.032837,985.876587,-259.814178,256.212128,971.881287,,,,,,
4629,-328.770752,308.135590,987.500488,-330.779358,207.053131,986.002075,-259.534119,256.212402,971.649292,,,,,,
4630,-328.401367,308.139252,987.612732,-330.427948,207.072464,986.125122,-259.254486,256.212494,971.414429,,,,,,
4631,-328.030182,308.142212,987.723450,-330.073608,207.090729,986.245972,-258.974945,256.212402,971.176453,,,,,,
4632,-327.656891,308.144470,987.832703,-329.715973,207.107834,986.365112,-258.695282,256.212097,970.935120,,,,,,
4633,-327.281219,308.146057,987.940674,-329.354858,207.123749,986.482727,-258.415222,256.211456,970.690247,,,,,,
4634,-326.902863,308.146973,988.047607,-328.989990,207.138382,986.599243,-258.134644,256.210510,970.441650,,,,,,
4635,-326.521667,308.147217,988.153687,-328.621307,207.151688,986.714783,-257.853546,256.209351,970.189331,,,,,,
4636,-326.137604,308.146667,988.258972,-328.248596,207.163544,986.829468,-257.571899,256.208160,969.933105,,,,,,
4637,-325.750610,308.145294,988.363647,-327.871765,207.173828,986.943359,-257.289734,256.207062,969.672913,,,,,,
4638,-325.360718,308.142914,988.467651,-327.490845,207.182419,987.056458,-257.007019,256.206299,969.408630,,,,,,
4639,-324.967865,308.139496,988.570984,-327.105927,207.189209,987.168762,-256.723785,256.205902,969.140198,,,,,,
4640,-324.572174,308.135101,988.673584,-326.717163,207.194214,987.280151,-256.440125,256.205933,968.867676,,,,,,
4641,-324.173706,308.129852,988.775208,-326.324799,207.197617,987.390442,-256.156219,256.206238,968.591309,,,,,,
4642,-323.772552,308.123871,988.875732,-325.929169,207.199677,987.499573,-255.872299,256.206726,968.311340,,,,,,
4643,-323.368896,308.117401,988.974915,-325.530548,207.200714,987.607422,-255.588684,256.207123,968.028198,,,,,,
4644,-322.962982,308.110687,989.072449,-325.129395,207.200943,987.713867,-255.305588,256.207275,967.742126,,,,,,
4645,-322.555115,308.104034,989.168091,-324.726166,207.200562,987.818726,-255.023209,256.207001,967.453613,,,,,,
4646,-322.145569,308.097748,989.261475,-324.321320,207.199768,987.921936,-254.741776,256.206299,967.162842,,,,,,
4647,-321.734741,308.091980,989.352417,-323.915375,207.198807,988.023315,-254.461609,256.205139,966.870300,,,,,,
4648,-321.322998,308.086823,989.440674,-323.508820,207.197876,988.122498,-254.183060,256.203644,966.576233,,,,,,
4649,-320.910797,308.082275,989.526062,-323.102203,207.197189,988.219421,-253.906494,256.202026,966.280945,,,,,,
4650,-320.498566,308.078339,989.608459,-322.696075,207.196869,988.313843,-253.632278,256.200562,965.984741,,,,,,
4651,-320.086761,308.075043,989.687744,-322.290863,207.197052,988.405518,-253.360733,256.199432,965.687805,,,,,,
4652,-319.675842,308.072357,989.763733,-321.886963,207.197784,988.494507,-253.092148,256.198822,965.390442,,,,,,
4653,-319.266235,308.070190,989.836304,-321.484650,207.199005,988.580750,-252.826706,256.198761,965.092896,,,,,,
4654,-318.858337,308.068542,989.905518,-321.084167,207.200623,988.664490,-252.564575,256.199249,964.795593,,,,,,
4655,-318.452515,308.067352,989.971436,-320.685760,207.202408,988.745789,-252.305801,256.200195,964.498840,,,,,,
4656,-318.048981,308.066589,990.034119,-320.289581,207.204163,988.824890,-252.050400,256.201508,964.202820,,,,,,
4657,-317.647888,308.066132,990.093750,-319.895782,207.205719,988.901855,-251.798309,256.203125,963.907593,,,,,,
4658,-317.249298,308.065826,990.150452,-319.504395,207.207016,988.976746,-251.549484,256.204865,963.613220,,,,,,
4659,-316.853302,308.065460,990.204407,-319.115326,207.208038,989.049561,-251.303894,256.206482,963.319824,,,,,,
4660,-316.459900,308.065094,990.255798,-318.728638,207.208740,989.120422,-251.061539,256.207825,963.027405,,,,,,
4661,-316.069092,308.064758,990.304626,-318.344208,207.209015,989.189514,-250.822403,256.208710,962.735901,,,,,,
4662,-315.680847,308.064545,990.351013,-317.962067,207.208725,989.256897,-250.586487,256.209045,962.445190,,,,,,
4663,-315.295074,308.064514,990.395081,-317.582062,207.207870,989.322632,-250.353729,256.208893,962.155212,,,,,,
4664,-314.911713,308.064606,990.436890,-317.204163,207.206467,989.386658,-250.124084,256.208313,961.865845,,,,,,
4665,-314.530792,308.064728,990.476624,-316.828278,207.204636,989.448792,-249.897583,256.207458,961.577026,,,,,,
4666,-314.152130,308.064789,990.514343,-316.454437,207.202423,989.509033,-249.674255,256.206543,961.288513,,,,,,
4667,-313.775665,308.064667,990.550171,-316.082672,207.199860,989.567261,-249.454086,256.205841,961.000366,,,,,,
4668,-313.401276,308.064270,990.584045,-315.712952,207.197021,989.623413,-249.237000,256.205566,960.712463,,,,,,
4669,-313.028900,308.063507,990.616028,-315.345306,207.193985,989.677368,-249.022858,256.205902,960.424683,,,,,,
4670,-312.658508,308.062347,990.646118,-314.979736,207.190857,989.729126,-248.811508,256.206940,960.137146,,,,,,
4671,-312.290131,308.060883,990.674316,-314.616119,207.187744,989.778564,-248.602844,256.208588,959.849854,,,,,,
4672,-311.923767,308.059357,990.700562,-314.254486,207.184769,989.825684,-248.396851,256.210815,959.563049,,,,,,
4673,-311.559357,308.057983,990.724731,-313.894775,207.182037,989.870422,-248.193512,256.213531,959.277039,,,,,,
4674,-311.196930,308.056946,990.746948,-313.536957,207.179718,989.912842,-247.992767,256.216675,958.991943,,,,,,
4675,-310.836517,308.056244,990.767151,-313.181030,207.177917,989.952942,-247.794540,256.220062,958.708008,,,,,,
4676,-310.478088,308.055908,990.785522,-312.826965,207.176758,989.990784,-247.598694,256.223541,958.425232,,,,,,
4677,-310.121674,308.055939,990.802124,-312.474670,207.176331,990.026489,-247.405075,256.226837,958.143677,,,,,,
4678,-309.767181,308.056305,990.817017,-312.124054,207.176666,990.060120,-247.213577,256.229706,957.863281,,,,,,
4679,-309.414459,308.057068,990.830444,-311.775055,207.177704,990.091736,-247.024124,256.231964,957.583984,,,,,,
4680,-309.063446,308.058136,990.842407,-311.427551,207.179352,990.121277,-246.836670,256.233551,957.305542,,,,,,
4681,-308.714020,308.059509,990.853027,-311.081421,207.181595,990.148865,-246.651154,256.234406,957.027832,,,,,,
4682,-308.366119,308.061157,990.862183,-310.736572,207.184555,990.174377,-246.467468,256.234619,956.750488,,,,,,
